Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count
2022,4701949,Kaydin Pope,WR,Mississippi State,SEC,0.046,1.954,2.4%,13,0,0,35.7%,55.4%,1.00
2022,4701951,Omari Kelly,WR,Auburn,SEC,0.015,1.695,0.9%,18,0,0,29.6%,60.2%,2.00
2022,4702555,Jonah Coleman,RB,Arizona,Pac-12,0.106,1.522,7.0%,4,0,0,39.2%,60.1%,2.00
2022,4702559,Oscar Delp,TE,Georgia,SEC,0.044,1.803,2.4%,10,0,0,27.1%,46.0%,2.00
2022,4702561,De'Nylon Morrissette,WR,Georgia,SEC,0.028,1.803,1.6%,19,0,0,27.1%,46.0%,1.00
2022,4702729,Braylin Presley,WR,Oklahoma State,Big 12,0.026,2.443,1.1%,16,0,0,24.6%,54.7%,1.00
2022,4702755,Amorion Walker,WR,Michigan,Big Ten,0.014,2.041,0.7%,28,0,0,19.6%,45.4%,1.00
2022,4702820,Bryson Donnell,RB,Texas Tech,Big 12,0.098,2.048,4.8%,6,0,0,21.3%,52.8%,2.00
2022,4702826,Kelsey Johnson,TE,Baylor,Big 12,0.049,1.884,2.6%,12,0,0,25.5%,46.7%,2.00
2022,4702830,Stephon Johnson Jr.,WR,Oklahoma State,Big 12,0.066,2.443,2.7%,12,0,0,24.6%,54.7%,2.00
2022,4702901,Zach Evans,RB,Minnesota,Big Ten,0.087,1.732,5.0%,5,0,0,23.6%,55.1%,3.00
2022,4702908,Omari Evans,WR,Penn State,Big Ten,0.031,1.730,1.8%,16,0,0,26.5%,49.7%,2.00
2022,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,0.035,2.123,1.6%,13,0,0,20.4%,56.6%,3.00
2022,4708127,Monaray Baldwin,WR,Baylor,Big 12,0.092,1.884,4.9%,6,0,0,25.5%,46.7%,3.00
2022,4708354,Jeremiah Franklin,TE,Boston College,ACC,0.030,1.934,1.6%,13,0,0,29.1%,59.9%,2.00
2022,4708487,Jaquez Moore,RB,Duke,ACC,0.119,1.786,6.7%,5,0,0,33.0%,52.3%,3.00
2022,4709392,Anthony Tyus III,RB,Northwestern,Big Ten,0.039,2.287,1.7%,10,0,0,19.2%,51.9%,3.00
2022,4709669,Christian Moss,WR,Virginia Tech,ACC,0.066,1.923,3.4%,9,0,0,29.7%,52.5%,1.00
2022,4710341,Jarquez Hunter,RB,Auburn,SEC,0.158,1.695,9.3%,4,0,0,29.6%,60.2%,3.00
2022,4710344,Titus Mokiao-Atimalala,WR,UCLA,Pac-12,0.025,1.876,1.3%,18,0,0,28.3%,52.1%,1.00
2022,4710673,CJ Johnson II,WR,Northwestern,Big Ten,0.026,2.287,1.1%,16,0,0,19.2%,51.9%,2.00
2022,4710714,De'Zhaun Stribling,WR,Washington State,Pac-12,0.064,1.707,3.7%,8,0,0,40.7%,61.1%,3.00
2022,4710855,Konata Mumpfield,WR,Pittsburgh,ACC,0.086,2.123,4.1%,8,0,0,20.4%,56.6%,2.00
2022,4711055,Dorian Singer,WR,Arizona,Pac-12,0.087,1.522,5.7%,6,0,0,39.2%,60.1%,3.00
2022,4711533,Ollie Gordon,RB,Oklahoma State,Big 12,0.078,2.443,3.2%,9,0,0,24.6%,54.7%,2.00
2022,4712328,Anthony Simpson,WR,Arizona,Pac-12,0.017,1.522,1.1%,13,0,0,39.2%,60.1%,2.00
2022,4712578,Jay Fair,WR,Auburn,SEC,0.016,1.695,0.9%,16,0,0,29.6%,60.2%,2.00
2022,4712579,Dillon Bell,WR,Georgia,SEC,0.036,1.803,2.0%,15,0,0,27.1%,46.0%,2.00
2022,4712886,Mekhi Miller,WR,Missouri,SEC,0.036,1.797,2.0%,15,0,0,32.2%,52.7%,2.00
2022,4713358,Jayden Gibson,WR,Oklahoma,Big 12,0.049,1.788,2.7%,12,0,0,25.9%,49.4%,2.00
2022,4713489,Branson Robinson,RB,Georgia,SEC,0.083,1.803,4.6%,7,0,0,27.1%,46.0%,1.00
2022,4714009,Myles Burkett,QB,Wisconsin,Big Ten,0.050,1.760,2.8%,8,0,0,24.9%,56.3%,1.00
2022,4714300,Holden Geriner,QB,Auburn,SEC,0.076,1.695,4.5%,5,0,0,29.6%,60.2%,2.00
2022,4714771,Drew Allar,QB,Penn State,Big Ten,0.117,1.730,6.8%,4,0,0,26.5%,49.7%,2.00
2022,4717430,Chris Marshall,WR,Texas A&M,SEC,0.053,2.772,1.9%,11,0,0,19.6%,51.5%,1.00
2022,4717724,Rashod Dubinion,RB,Arkansas,SEC,0.089,1.725,5.2%,6,0,0,31.6%,55.9%,2.00
2022,4718457,Noah Thomas,WR,Texas A&M,SEC,0.023,2.772,0.8%,20,0,0,19.6%,51.5%,2.00
2022,4720949,Kristen Hoskins,WR,Minnesota,Big Ten,0.016,1.732,0.9%,18,0,0,23.6%,55.1%,1.00
2022,4723086,Colston Loveland,TE,Michigan,Big Ten,0.038,2.041,1.9%,15,0,0,19.6%,45.4%,2.00
2022,4746127,Zach Pyron,QB,Georgia Tech,ACC,0.519,2.498,20.8%,2,0,1,23.3%,56.0%,2.00
2022,4755664,Nick Evers,QB,Oklahoma,Big 12,0.017,1.788,1.0%,16,0,0,25.9%,49.4%,1.00
2022,4769792,C.J. Hawkins,TE,Stanford,Pac-12,0.018,1.902,0.9%,17,0,0,32.0%,61.3%,1.00
2022,4775136,Owen McCown,QB,Colorado,Pac-12,0.430,2.937,14.6%,2,0,1,20.3%,48.5%,1.00
2022,4795295,Katin Houser,QB,Michigan State,Big Ten,0.036,1.705,2.1%,11,0,0,33.3%,53.1%,2.00
2022,4801299,Rocco Becht,QB,Iowa State,Big 12,0.094,1.812,5.2%,6,0,0,34.2%,52.4%,2.00
2022,4801307,Tayven Jackson,QB,Tennessee,SEC,0.033,1.921,1.7%,14,0,0,27.2%,45.5%,2.00
2022,4801717,Noah Fifita,QB,Arizona,Pac-12,0.092,1.522,6.0%,5,0,0,39.2%,60.1%,2.00
2022,4808744,Jaylon Glover,RB,Utah,Pac-12,0.167,2.039,8.2%,4,0,0,24.4%,43.7%,2.00
2022,4808759,Camden Brown,WR,Auburn,SEC,0.033,1.695,1.9%,11,0,0,29.6%,60.2%,2.00
2022,4808766,Mason Taylor,TE,LSU,SEC,0.048,1.924,2.5%,12,0,0,29.6%,46.5%,2.00
2022,4808830,Damien Martinez,RB,Oregon State,Pac-12,0.199,2.007,9.9%,3,0,1,18.7%,46.2%,2.00
2022,4808839,Isaiah Bond,WR,Alabama,SEC,0.043,1.890,2.3%,14,0,0,27.6%,48.8%,2.00
2022,4812346,Eric Weatherly,WR,Duke,ACC,0.039,1.786,2.2%,12,0,0,33.0%,52.3%,1.00
2022,4812439,Brian Courtney,TE,Florida State,ACC,0.016,1.873,0.9%,22,0,0,25.7%,43.7%,1.00
2022,4814930,Hank Beatty,WR,Illinois,Big Ten,0.016,1.659,1.0%,16,0,0,25.7%,60.4%,2.00
2022,4816307,Joseph Himon II,RB,Northwestern,Big Ten,0.028,2.287,1.2%,15,0,0,19.2%,51.9%,2.00
2022,4819215,Josh Kattus,TE,Kentucky,SEC,0.031,2.910,1.1%,18,0,0,22.9%,53.3%,2.00
2022,4819231,Kaleb Johnson,RB,Iowa,Big Ten,0.200,2.432,8.2%,4,0,0,24.0%,58.9%,2.00
2022,4824124,Alex Broome,RB,Boston College,ACC,0.136,1.934,7.0%,5,0,0,29.1%,59.9%,2.00
2022,4826505,Mudia Reuben,WR,Stanford,Pac-12,0.023,1.902,1.2%,15,0,0,32.0%,61.3%,2.00
2022,4827047,Aidan Laughery,RB,Illinois,Big Ten,0.043,1.659,2.6%,12,0,0,25.7%,60.4%,2.00
2022,4832800,Denzel Boston,WR,Washington,Pac-12,0.033,1.871,1.8%,17,0,0,32.0%,49.8%,2.00
2022,4832827,Jack Velling,TE,Oregon State,Pac-12,0.030,2.007,1.5%,17,0,0,18.7%,46.2%,2.00
2022,4832846,Demond Claiborne,RB,Wake Forest,ACC,0.050,1.805,2.8%,12,0,0,32.3%,52.7%,2.00
2022,4832874,Bryce Duke,RB,Virginia Tech,ACC,0.092,1.923,4.8%,5,0,0,29.7%,52.5%,2.00
2022,4832875,Leon Haughton Jr.,TE,Maryland,Big Ten,0.016,1.644,1.0%,17,0,0,34.4%,58.7%,1.00
2022,4832918,Ethan Vasko,QB,Kansas,Big 12,0.108,1.936,5.6%,5,0,0,27.0%,52.5%,1.00
2022,4833625,Jordan Nabors,WR,Baylor,Big 12,0.026,1.884,1.4%,18,0,0,25.5%,46.7%,2.00
2022,4837335,Richard Reese,RB,Baylor,Big 12,0.245,1.884,13.0%,2,0,1,25.5%,46.7%,2.00
2022,4837391,Maurice Turner,RB,Louisville,ACC,0.155,1.900,8.2%,6,0,0,25.6%,49.5%,2.00
2022,4837392,Ty Washington,TE,Arkansas,SEC,0.012,1.725,0.7%,19,0,0,31.6%,55.9%,2.00
2022,4838679,Ashton Daniels,QB,Stanford,Pac-12,0.054,1.902,2.8%,9,0,0,32.0%,61.3%,2.00
2022,4838696,Dae'Quan Wright,TE,Virginia Tech,ACC,0.060,1.923,3.1%,11,0,0,29.7%,52.5%,2.00
2022,4840118,Tucker Holloway,WR,Virginia Tech,ACC,0.056,1.923,2.9%,12,0,0,29.7%,52.5%,2.00
2022,4868300,Nate Johnson,WR,Utah,Pac-12,0.032,2.039,1.6%,16,0,0,24.4%,43.7%,2.00
2022,4869120,Ashton Hayes,RB,California,Pac-12,0.015,1.752,0.9%,17,0,0,36.3%,59.1%,1.00
2022,4869252,Jaron Glover,WR,Michigan State,Big Ten,0.012,1.705,0.7%,18,0,0,33.3%,53.1%,2.00
2022,4869295,Landon Ibieta,WR,LSU,SEC,0.029,1.924,1.5%,17,0,0,29.6%,46.5%,1.00
2022,4869322,J.T. Seagreaves,TE,Wisconsin,Big Ten,0.014,1.760,0.8%,18,0,0,24.9%,56.3%,1.00
2022,4869520,Octavian Smith Jr.,WR,Maryland,Big Ten,0.029,1.644,1.8%,15,0,0,34.4%,58.7%,2.00
2022,4869534,Amari Niblack,TE,Alabama,SEC,0.016,1.890,0.8%,20,0,0,27.6%,48.8%,2.00
2022,4869582,Cam Barfield,RB,Boston College,ACC,0.079,1.934,4.1%,6,0,0,29.1%,59.9%,2.00
2022,4869645,Caleb Douglas,WR,Florida,SEC,0.043,2.525,1.7%,14,0,0,25.2%,55.0%,2.00
2022,4869748,Zavion Thomas,WR,Mississippi State,SEC,0.031,1.954,1.6%,16,0,0,35.7%,55.4%,2.00
2022,4869816,Vinny Anthony,WR,Wisconsin,Big Ten,0.023,1.760,1.3%,14,0,0,24.9%,56.3%,2.00
2022,4869961,Chris Bell,WR,Louisville,ACC,0.022,1.900,1.2%,14,0,0,25.6%,49.5%,2.00
2022,4869965,Kobe Prentice,WR,Alabama,SEC,0.056,1.890,3.0%,10,0,0,27.6%,48.8%,2.00
2022,4870876,Kyler Kasper,WR,Oregon,Pac-12,0.014,1.556,0.9%,18,0,0,33.9%,51.8%,2.00
2022,4871148,Jaylin Lucas,RB,Indiana,Big Ten,0.093,2.467,3.8%,8,0,0,24.6%,50.6%,2.00
2022,4873126,Chris Lewis,WR,Kentucky,SEC,0.014,2.910,0.5%,23,0,0,22.9%,53.3%,1.00
2022,4873418,Kaden Helms,TE,Oklahoma,Big 12,0.011,1.788,0.6%,20,0,0,25.9%,49.4%,1.00
2022,4873442,Xavier Brown,RB,Virginia,ACC,0.091,2.001,4.5%,8,0,0,33.2%,49.0%,1.00
2022,4873456,Addison Ostrenga,TE,Iowa,Big Ten,0.019,2.432,0.8%,15,0,0,24.0%,58.9%,2.00
2022,4873476,Alec Wick,WR,Iowa,Big Ten,0.018,2.432,0.7%,16,0,0,24.0%,58.9%,1.00
2022,4873588,CJ Campbell,RB,Florida State,ACC,0.067,1.873,3.6%,8,0,0,25.7%,43.7%,2.00
2022,4873637,Cody Brown,RB,Virginia,ACC,0.024,2.001,1.2%,17,0,0,33.2%,49.0%,2.00
2022,4874362,Nick Ragano,WR,Wake Forest,ACC,0.014,1.805,0.8%,17,0,0,32.3%,52.7%,1.00
2022,4874464,Ashton Cook,QB,Iowa State,Big 12,0.043,1.812,2.4%,11,0,0,34.2%,52.4%,1.00
2022,4874481,DeAndre Thomas Jr.,RB,Kansas,Big 12,0.017,1.936,0.9%,19,0,0,27.0%,52.5%,1.00
2022,4874509,DJ Giddens,RB,Kansas State,Big 12,0.110,1.906,5.8%,4,0,0,25.1%,67.4%,2.00
2022,4874519,Gunnar Gundy,QB,Oklahoma State,Big 12,0.213,2.443,8.7%,4,0,0,24.6%,54.7%,3.00
2022,4874527,Sam Jackson,WR,TCU,Big 12,0.065,1.825,3.6%,7,0,0,29.6%,54.1%,2.00
2022,4874627,Nehemiah Martinez,WR,Texas Tech,Big 12,0.017,2.048,0.8%,18,0,0,21.3%,52.8%,2.00
2022,4875065,Matt Jones,RB,Ole Miss,SEC,0.052,1.664,3.1%,9,0,0,29.1%,57.2%,2.00
2022,4875076,Qua Davis,WR,Ole Miss,SEC,0.012,1.664,0.7%,17,0,0,29.1%,57.2%,1.00
2022,4875187,Carlson Joseph,RB,Florida,SEC,0.041,2.525,1.6%,15,0,0,25.2%,55.0%,2.00
2022,4875197,Tiyon Evans,RB,Louisville,ACC,0.167,1.900,8.8%,4,0,0,25.6%,49.5%,2.00
2022,4875199,Patrick Wilk,RB,Tennessee,SEC,0.042,1.921,2.2%,12,0,0,27.2%,45.5%,2.00
2022,4875209,Andison Coby,WR,Indiana,Big Ten,0.059,2.467,2.4%,12,0,0,24.6%,50.6%,3.00
2022,4875267,George Hart III,RB,Arizona State,Pac-12,0.063,2.057,3.1%,7,0,0,25.8%,66.7%,3.00
2022,4875282,Charlie Offerdahl,RB,Colorado,Pac-12,0.082,2.937,2.8%,8,0,0,20.3%,48.5%,2.00
2022,4875284,Austin Smith,TE,Colorado,Pac-12,0.016,2.937,0.5%,25,0,0,20.3%,48.5%,1.00
2022,4875341,Camden Sirmon,WR,Washington,Pac-12,0.055,1.871,2.9%,9,0,0,32.0%,49.8%,2.00
2022,4875343,Brennan Holmes,WR,Washington,Pac-12,0.026,1.871,1.4%,18,0,0,32.0%,49.8%,1.00
2022,4875350,Quentin Moore,TE,Washington,Pac-12,0.013,1.871,0.7%,20,0,0,32.0%,49.8%,2.00
2022,4875351,Griffin Waiss,TE,Washington,Pac-12,0.013,1.871,0.7%,20,0,0,32.0%,49.8%,1.00
2022,4875352,Cole Freeman,QB,Northwestern,Big Ten,0.289,2.287,12.6%,4,0,0,19.2%,51.9%,1.00
2022,4875358,Anderson Grover,WR,Washington State,Pac-12,0.017,1.707,1.0%,14,0,0,40.7%,61.1%,1.00
2022,4875360,Kannon Katzer,RB,Washington State,Pac-12,0.097,1.707,5.7%,4,0,0,40.7%,61.1%,1.00
2022,4875385,Jordan Nubin,RB,Minnesota,Big Ten,0.023,1.732,1.3%,17,0,0,23.6%,55.1%,2.00
2022,4875583,Reis Stocksdale,WR,Ohio State,Big Ten,0.014,1.958,0.7%,20,0,0,25.3%,45.3%,1.00
2022,4875585,Cayden Saunders,RB,Ohio State,Big Ten,0.025,1.958,1.3%,15,0,0,25.3%,45.3%,1.00
2022,4877627,Chase Gillespie,RB,Vanderbilt,SEC,0.092,1.982,4.6%,7,0,0,20.3%,54.0%,2.00
2022,4878394,Ajay Allen,RB,Nebraska,Big Ten,0.117,1.904,6.1%,5,0,0,26.2%,52.6%,2.00
2022,4878681,Davis Warren,QB,Michigan,Big Ten,0.044,2.041,2.2%,13,0,0,19.6%,45.4%,2.00
2022,4878686,Peyton O'Leary,WR,Michigan,Big Ten,0.015,2.041,0.7%,26,0,0,19.6%,45.4%,2.00
2022,4878695,Max Bredeson,TE,Michigan,Big Ten,0.019,2.041,0.9%,24,0,0,19.6%,45.4%,2.00
2022,4879189,Hal Presley,WR,Baylor,Big 12,0.056,1.884,3.0%,9,0,0,25.5%,46.7%,3.00
2022,4879194,Josh Cameron,WR,Baylor,Big 12,0.049,1.884,2.6%,12,0,0,25.5%,46.7%,2.00
2022,4879196,Gavin Yates,TE,Baylor,Big 12,0.015,1.884,0.8%,20,0,0,25.5%,46.7%,3.00
2022,4879562,Jeremiah Noga,WR,Oregon State,Pac-12,0.031,2.007,1.5%,16,0,0,18.7%,46.2%,2.00
2022,4879611,Amari Daniels,RB,Texas A&M,SEC,0.125,2.772,4.5%,5,0,0,19.6%,51.5%,3.00
2022,4879643,Ethan Davies,WR,Virginia,ACC,0.027,2.001,1.3%,16,0,0,33.2%,49.0%,2.00
2022,4879989,Nick Lampert,WR,Duke,ACC,0.020,1.786,1.1%,16,0,0,33.0%,52.3%,1.00
2022,4880156,Bradley West,WR,Louisville,ACC,0.013,1.900,0.7%,19,0,0,25.6%,49.5%,1.00
2022,4880281,Jordyn Tyson,WR,Colorado,Pac-12,0.068,2.937,2.3%,10,0,0,20.3%,48.5%,1.00
2022,4880453,Cole Speer,WR,Georgia,SEC,0.015,1.803,0.8%,23,0,0,27.1%,46.0%,2.00
2022,4880463,Jordan Kinsler,RB,Rutgers,Big Ten,0.038,1.758,2.2%,11,0,0,20.8%,52.3%,1.00
2022,4880608,Juju McDowell,RB,South Carolina,SEC,0.104,1.764,5.9%,5,0,0,31.1%,52.4%,3.00
2022,4881826,Cash Jones,RB,Georgia,SEC,0.035,1.803,1.9%,16,0,0,27.1%,46.0%,3.00
2022,4881836,Mekhi Mews,WR,Georgia,SEC,0.015,1.803,0.8%,23,0,0,27.1%,46.0%,2.00
2022,4883774,Jayden McGowan,WR,Vanderbilt,SEC,0.081,1.982,4.1%,8,0,0,20.3%,54.0%,2.00
2022,4888723,Wesley Grimes,WR,Wake Forest,ACC,0.022,1.805,1.2%,16,0,0,32.3%,52.7%,2.00
2022,4889929,Quinn Ewers,QB,Texas,Big 12,0.459,2.057,22.3%,1,1,1,22.3%,55.7%,2.00
2022,4890060,Jack Hestera,WR,Colorado,Pac-12,0.042,2.937,1.4%,16,0,0,20.3%,48.5%,1.00
2022,4890702,Giovanni Sanders,WR,Arizona State,Pac-12,0.059,2.057,2.9%,8,0,0,25.8%,66.7%,2.00
2022,4892441,Haydon Wiginton,WR,Texas Tech,Big 12,0.016,2.048,0.8%,19,0,0,21.3%,52.8%,1.00
2022,4892983,Terrell Timmons Jr.,WR,NC State,ACC,0.035,2.919,1.2%,19,0,0,21.3%,51.2%,2.00
2022,4893657,Gavin Wimsatt,QB,Rutgers,Big Ten,0.366,1.758,20.8%,1,1,1,20.8%,52.3%,3.00
2022,4896289,Gavin Freeman,WR,Oklahoma,Big 12,0.018,1.788,1.0%,15,0,0,25.9%,49.4%,2.00
2022,4896390,Brandon Mann,TE,Michigan,Big Ten,0.014,2.041,0.7%,28,0,0,19.6%,45.4%,1.00
2022,4896391,Sean Wilson,WR,Virginia,ACC,0.115,2.001,5.7%,6,0,0,33.2%,49.0%,2.00
2022,4899046,Brendan Sorsby,QB,Indiana,Big Ten,0.127,2.467,5.1%,7,0,0,24.6%,50.6%,2.00
2022,4900146,Cartevious Norton,RB,Iowa State,Big 12,0.159,1.812,8.8%,3,0,1,34.2%,52.4%,2.00
2022,4911851,Lequint Allen,RB,Syracuse,ACC,0.097,1.810,5.4%,5,0,0,33.9%,66.3%,2.00
2022,4911961,Jack Lausch,QB,Northwestern,Big Ten,0.167,2.287,7.3%,5,0,0,19.2%,51.9%,2.00
2022,4912067,Chase Sowell,WR,Colorado,Pac-12,0.028,2.937,1.0%,19,0,0,20.3%,48.5%,1.00
2022,4913159,Jaylen Anderson,RB,West Virginia,Big 12,0.094,1.861,5.1%,8,0,0,25.0%,45.3%,2.00
2022,4914980,Cole Turner,WR,Clemson,ACC,0.033,1.824,1.8%,16,0,0,30.2%,54.2%,2.00
2022,4915980,John Mateer,QB,Washington State,Pac-12,0.086,1.707,5.0%,5,0,0,40.7%,61.1%,2.00
2022,4916885,Jaylen Jenkins,RB,Washington State,Pac-12,0.113,1.707,6.6%,3,0,1,40.7%,61.1%,2.00
2022,5080703,Isaiah Sategna,WR,Arkansas,SEC,0.013,1.725,0.8%,18,0,0,31.6%,55.9%,2.00
2022,5081131,Javen Nicholas,WR,LSU,SEC,0.014,1.924,0.7%,21,0,0,29.6%,46.5%,1.00
2022,5081150,Grant Goodman,RB,Louisville,ACC,0.020,1.900,1.1%,15,0,0,25.6%,49.5%,1.00
2022,5081152,Javaris Bufford,RB,Mississippi State,SEC,0.031,1.954,1.6%,16,0,0,35.7%,55.4%,1.00
2022,5081322,Cam Camper,WR,Indiana,Big Ten,0.139,2.467,5.6%,5,0,0,24.6%,50.6%,2.00
2022,5081332,Jaziun Patterson,RB,Iowa,Big Ten,0.084,2.432,3.5%,8,0,0,24.0%,58.9%,2.00
2022,5081363,Justin Williams-Thomas,RB,Tennessee,SEC,0.046,1.921,2.4%,11,0,0,27.2%,45.5%,2.00
2022,5081368,Squirrel White,WR,Tennessee,SEC,0.065,1.921,3.4%,9,0,0,27.2%,45.5%,2.00
2022,5081373,Max Grand,RB,Minnesota,Big Ten,0.041,1.732,2.4%,11,0,0,23.6%,55.1%,1.00
2022,5081397,Dylan Sampson,RB,Tennessee,SEC,0.104,1.921,5.4%,6,0,0,27.2%,45.5%,2.00
2022,5081405,AJ Swann,QB,Vanderbilt,SEC,0.401,1.982,20.2%,2,0,1,20.3%,54.0%,2.00
2022,5081432,Antonio Williams,WR,Clemson,ACC,0.068,1.824,3.7%,5,0,0,30.2%,54.2%,2.00
2022,5081435,Keith Adams Jr.,RB,Clemson,ACC,0.041,1.824,2.2%,11,0,0,30.2%,54.2%,2.00
2022,5081436,Domonique Thomas,RB,Clemson,ACC,0.034,1.824,1.9%,15,0,0,30.2%,54.2%,2.00
2022,5081632,Thai Chiaokhiao-Bowman,WR,Florida,SEC,0.040,2.525,1.6%,17,0,0,25.2%,55.0%,1.00
2022,5081693,Arlen Harris,RB,Stanford,Pac-12,0.034,1.902,1.8%,13,0,0,32.0%,61.3%,2.00
2022,5081809,TC Caffey,RB,Ohio State,Big Ten,0.065,1.958,3.3%,10,0,0,25.3%,45.3%,1.00
2022,5081828,Tyler Holzworth,RB,Penn State,Big Ten,0.034,1.730,2.0%,15,0,0,26.5%,49.7%,2.00
2022,5081841,Devin Gardner,RB,NC State,ACC,0.044,2.919,1.5%,15,0,0,21.3%,51.2%,1.00
2022,5081926,Tawee Walker,RB,Oklahoma,Big 12,0.057,1.788,3.2%,11,0,0,25.9%,49.4%,2.00
2022,5081996,Jeremiah Aaron,WR,West Virginia,Big 12,0.030,1.861,1.6%,12,0,0,25.0%,45.3%,2.00
2022,5081997,Cortez Braham,WR,West Virginia,Big 12,0.030,1.861,1.6%,12,0,0,25.0%,45.3%,2.00
2022,5081999,CJ Donaldson,RB,West Virginia,Big 12,0.176,1.861,9.5%,4,0,0,25.0%,45.3%,2.00
2022,5082643,Zeke Freeman,WR,Arizona State,Pac-12,0.035,2.057,1.7%,11,0,0,25.8%,66.7%,1.00
2022,5082652,Mason Starling,WR,California,Pac-12,0.058,1.752,3.3%,8,0,0,36.3%,59.1%,1.00
2022,5084836,Tiquan Gilmore,WR,Utah,Pac-12,0.045,2.039,2.2%,13,0,0,24.4%,43.7%,1.00
2022,5085024,CJ Williams,WR,USC,Pac-12,0.019,1.765,1.1%,17,0,0,35.1%,59.0%,2.00
2022,5085025,Kyron Hudson,WR,USC,Pac-12,0.034,1.765,1.9%,14,0,0,35.1%,59.0%,1.00
2022,5086021,Henry Donohue,RB,Michigan,Big Ten,0.029,2.041,1.4%,18,0,0,19.6%,45.4%,2.00
2022,5086027,TJ Harden,RB,UCLA,Pac-12,0.107,1.876,5.7%,5,0,0,28.3%,52.1%,2.00
2022,5086240,Donovan Green,TE,Texas A&M,SEC,0.049,2.772,1.8%,13,0,0,19.6%,51.5%,1.00
2022,5089453,Miles Kitselman,TE,Alabama,SEC,0.028,1.890,1.5%,17,0,0,27.6%,48.8%,1.00
2022,5092508,Colbie Young,WR,Miami,ACC,0.071,2.094,3.4%,7,0,0,20.7%,43.1%,2.00
2022,5098168,Dante Capolungo,WR,Colorado,Pac-12,0.018,2.937,0.6%,24,0,0,20.3%,48.5%,1.00
2022,5098610,Terrell Walden II,RB,Miami,ACC,0.053,2.094,2.5%,13,0,0,20.7%,43.1%,1.00
2022,5100357,Ray Davis,RB,Vanderbilt,SEC,0.403,1.982,20.3%,1,1,1,20.3%,54.0%,1.00
2023,102597,Will Rogers,QB,Mississippi State,SEC,0.516,1.982,26.0%,1,1,1,26.0%,52.2%,3.00
2023,107494,Trey Sanders,RB,TCU,Big 12,0.072,1.962,3.7%,5,0,0,24.1%,60.6%,3.00
2023,3949586,Jake Taylor,TE,Duke,ACC,0.016,2.269,0.7%,19,0,0,23.4%,53.3%,1.00
2023,4038961,Cam McCormick,TE,Miami,ACC,0.034,2.630,1.3%,15,0,0,27.9%,54.6%,3.00
2023,4240094,Micah Leon,QB,Florida,SEC,0.041,1.953,2.1%,13,0,0,28.2%,50.7%,1.00
2023,4240735,Chris Autman-Bell,WR,Minnesota,Big Ten,0.024,2.023,1.2%,14,0,0,23.5%,57.7%,3.00
2023,4250013,Ramon Jefferson,RB,Kentucky,SEC,0.065,1.537,4.2%,7,0,0,36.7%,64.7%,2.00
2023,4360056,Ben Bryant,QB,Northwestern,Big Ten,0.533,1.874,28.4%,1,1,1,28.4%,61.1%,1.00
2023,4360075,Ryan Montgomery,RB,Cincinnati,Big 12,0.112,1.590,7.0%,3,0,1,33.4%,55.3%,1.00
2023,4360195,Peyton Sawyer,WR,Houston,Big 12,0.013,1.596,0.8%,16,0,0,41.9%,57.9%,1.00
2023,4360204,Johnny Langan,TE,Rutgers,Big Ten,0.034,1.372,2.5%,11,0,0,37.2%,67.7%,3.00
2023,4360205,David Bailey,RB,Texas A&M,SEC,0.058,2.620,2.2%,11,0,0,18.1%,46.1%,1.00
2023,4360230,Emory Jones,QB,Cincinnati,Big 12,0.531,1.590,33.4%,1,1,1,33.4%,55.3%,3.00
2023,4360247,Dante Lang,TE,Florida,SEC,0.015,1.953,0.8%,20,0,0,28.2%,50.7%,2.00
2023,4360271,Tanner Mordecai,QB,Wisconsin,Big Ten,0.561,2.255,24.9%,1,1,1,24.9%,57.6%,1.00
2023,4360278,Jaylon Robinson,WR,TCU,Big 12,0.057,1.962,2.9%,8,0,0,24.1%,60.6%,2.00
2023,4360282,Drake Stoops,WR,Oklahoma,Big 12,0.110,2.002,5.5%,7,0,0,24.9%,47.1%,3.00
2023,4360423,Michael Penix Jr.,QB,Washington,Pac-12,0.593,1.897,31.3%,1,1,1,31.3%,53.3%,3.00
2023,4360486,Nico Ragaini,WR,Iowa,Big Ten,0.063,2.219,2.8%,11,0,0,17.0%,43.0%,3.00
2023,4360516,Tyrone Tracy Jr.,RB,Purdue,Big Ten,0.168,2.126,7.9%,4,0,0,27.0%,60.2%,3.00
2023,4360589,Dontae Smith,RB,Georgia Tech,ACC,0.163,1.534,10.6%,3,0,1,35.5%,61.1%,3.00
2023,4360637,Jeshaun Jones,WR,Maryland,Big Ten,0.082,1.775,4.6%,6,0,0,34.8%,54.1%,3.00
2023,4360649,Dimitri Stanley,WR,Iowa State,Big 12,0.041,1.714,2.4%,11,0,0,30.8%,50.4%,3.00
2023,4360652,Deion Smith,RB,BYU,Big 12,0.064,2.408,2.7%,9,0,0,27.9%,60.5%,3.00
2023,4360689,Tyler Shough,QB,Texas Tech,Big 12,0.512,2.360,21.7%,1,1,1,21.7%,58.9%,3.00
2023,4360698,Joe Milton,QB,Tennessee,SEC,0.499,2.066,24.2%,1,1,1,24.2%,42.0%,3.00
