Season,Id,Name,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns
2022,5097871,Jaden Smith,WR,Tarleton State,WAC,0.068,0.167,0,0.072,0.064,0.057,0.063,0.082
2022,5097918,Marshawn Buchanan,RB,Tarleton State,WAC,0.032,0,0.058,0.01,0.039,0.079,0.039,0.016
2022,5097920,Keylan Johnson,WR,Tarleton State,WAC,0.022,0.054,0,0.034,0.023,0,0.022,0.023
2022,5097945,Josh Shaw,RB,South Carolina State,,0.051,0,0.078,0.047,0.032,0.091,0.063,0.028
2022,5098168,Dante Capolungo,WR,Colorado,PAC,0.018,0,0.037,0.037,0,0,0.027,0
2022,5098400,Brandon Lombana,WR,Marist,,0.045,0.073,0,0.043,0.037,0.051,0.032,0.067
2022,5098435,Elijah Sohn,TE,Sam Houston,WAC,0.014,0.025,0,0,0.042,0,0,0.034
2022,5098562,Myles Wright,TE,Morgan State,,0.026,0.057,0,0.01,0.051,0.021,0.026,0.025
2022,5098576,Landon Alexander,RB,UAlbany,,0.051,0,0.097,0.063,0.05,0.034,0.063,0.027
2022,5098610,Terrell Walden II,RB,Miami,ACC,0.053,0,0.088,0.067,0.059,0,0.068,0
2022,5098645,Daniel Weems,RB,Indiana Wesleyan,,0.031,0,0.1,0.08,0,0,0.054,0
2022,5098649,Chance Aime,RB,Grambling,,0.082,0.053,0.115,0.068,0.1,0.1,0.088,0.072
2022,5098706,Kenny Prince,WR,Morgan State,,0.019,0.033,0,0,0.059,0,0.029,0
2022,5098707,Kierstan Rogers,RB,Arkansas-Pine Bluff,,0.075,0.022,0.125,0.073,0.072,0.092,0.095,0.039
2022,5098754,Dupree Fuller,TE,Southern,,0.016,0.05,0,0,0.045,0,0,0.048
2022,5098805,Bugs Mortimer,WR,UL Monroe,SBC,0.04,0.051,0.029,0.041,0.06,0.008,0.047,0.027
2022,5098806,Bennett Galloway,RB,UL Monroe,SBC,0.054,0.019,0.08,0.018,0.093,0.069,0.054,0.056
2022,5099367,Allen Ortiz,WR,Western New Mexico,,0.127,0.156,0,0.091,0.176,0.125,0.08,0.167
2022,5100357,Ray Davis,RB,Vanderbilt,SEC,0.403,0.148,0.575,0.31,0.545,0.357,0.396,0.421
2022,5100516,Damien Mazil,QB,Wagner,,0.018,0,0.031,0.05,0,0,0.032,0
2022,5100560,Rodeo Graham Jr.,RB,SE Louisiana,,0.09,0,0.173,0.122,0.088,0.034,0.121,0.022
2022,5100638,Shaun Lester,RB,Southern Illinois,,0.108,0.024,0.198,0.128,0.075,0.108,0.125,0.07
2022,5100737,Alaka'I Yuen,QB,Tarleton State,WAC,0.019,0.042,0,0,0,0.091,0,0.059
2022,5100921,Jarvis Williams,WR,Texas Southern,,0.057,0.167,0,0.067,0,0.167,0.043,0.083
2022,5102158,Kobi Ray-Reed,WR,Wagner,,0.034,0.01,0.059,0.049,0.028,0,0.031,0.038
2022,5109487,Justin Kowalak,QB,Eastern Illinois,,0.118,0.273,0,0.053,0.118,0.143,0.111,0.125
2023,102597,Will Rogers,QB,Mississippi State,SEC,0.516,0.949,0.069,0.426,0.515,0.673,0.443,0.648
2023,107494,Trey Sanders,RB,TCU,B12,0.072,0.015,0.147,0.057,0.101,0.057,0.084,0.045
2023,146583,John Adams,WR,Temple,AAC,0.043,0.06,0.008,0.035,0.06,0.044,0.042,0.045
2023,237553,Tyler Green,RB,Dartmouth,,0.018,0,0.025,0.041,0,0,0.024,0
2023,548696,Malik Jackson,TE,Towson,,0.025,0.049,0,0.02,0.024,0.04,0.022,0.031
2023,3949586,Jake Taylor,TE,Duke,ACC,0.016,0.048,0,0,0,0.125,0,0.091
2023,4038961,Cam McCormick,TE,Miami,ACC,0.034,0.066,0,0.019,0.028,0.085,0.013,0.08
2023,4240094,Micah Leon,QB,Florida,SEC,0.041,0.13,0,0,0.071,0.167,0.016,0.2
2023,4240351,Tyler Vander Waal,QB,Northwestern State,,0.366,0.647,0.116,0.329,0.347,0.462,0.338,0.424
2023,4240676,Beau Corrales,WR,Texas State,SBC,0.026,0.055,0,0.029,0.042,0,0.019,0.043
2023,4240735,Chris Autman-Bell,WR,Minnesota,B1G,0.024,0.05,0,0.035,0.012,0.02,0.022,0.027
2023,4240775,Harry Van Dyne,WR,Indiana State,,0.076,0.174,0,0.062,0.058,0.139,0.058,0.102
2023,4240785,Clevan Thomas,WR,Montana State,,0.051,0.145,0,0.046,0.041,0.079,0.039,0.085
2023,4240911,Jacob Kibodi,RB,Louisiana,SBC,0.182,0.029,0.314,0.195,0.156,0.176,0.2,0.138
2023,4241937,Kasim Hill,QB,Rhode Island,,0.603,0.959,0.199,0.488,0.65,0.722,0.524,0.765
2023,4241965,Rocky Lombardi,QB,Northern Illinois,MAC,0.471,0.902,0.129,0.375,0.476,0.657,0.408,0.616
2023,4242148,Jarrod Barnes,WR,Central Arkansas,,0.091,0.155,0.011,0.105,0.064,0.109,0.09,0.094
2023,4242373,Bentley Hanshaw,TE,Liberty,CUSA,0.026,0.084,0,0.034,0.009,0.043,0.032,0.006
2023,4243459,Jakairi Moses,RB,Missouri State,,0.053,0.013,0.104,0.071,0.043,0.034,0.066,0.027
2023,4243715,Dalen Morris,QB,Hawai'i,MWC,0.033,0.003,0.085,0.009,0.012,0.055,0.048,0.006
2023,4243826,Tre Siggers,RB,Incarnate Word,,0.108,0.032,0.206,0.145,0.083,0.075,0.118,0.085
2023,4243984,Zack Dobson,WR,Middle Tennessee,CUSA,0.044,0.07,0.016,0.045,0.05,0.036,0.048,0.033
2023,4244071,Xavier Williams,RB,Kent State,MAC,0.114,0.013,0.19,0.162,0.066,0.101,0.143,0.065
2023,4244768,Julian Hicks,WR,UAlbany,,0.067,0.124,0.003,0.074,0.074,0.045,0.071,0.062
2023,4245186,Frank Harris,QB,UTSA,AAC,0.546,0.961,0.178,0.487,0.526,0.678,0.496,0.648
2023,4245269,Zach Borisch,WR,East Tennessee State,,0.104,0.015,0.167,0.14,0.119,0.025,0.134,0.054
2023,4246731,Isaac Foster,RB,Kennesaw State,INDAA,0.088,0.157,0.04,0.086,0.08,0.104,0.081,0.1
2023,4247578,Hamze Elzayat,WR,Eastern Michigan,MAC,0.063,0.121,0.011,0.037,0.086,0.074,0.051,0.088
2023,4248558,Jason Brown,QB,Jackson State,,0.431,0.735,0.139,0.339,0.444,0.6,0.378,0.548
2023,4249602,Kyndel Dean,WR,Furman,,0.042,0.084,0.005,0.04,0.029,0.067,0.031,0.065
2023,4249638,Zion Webb,QB,Jacksonville State,CUSA,0.373,0.659,0.209,0.261,0.409,0.521,0.314,0.5
2023,4249856,Isaiah Hill,WR,Murray State,,0.037,0.074,0.011,0.03,0.055,0.027,0.039,0.034
2023,4250013,Ramon Jefferson,RB,Kentucky,SEC,0.065,0,0.141,0.095,0.05,0.024,0.091,0.019
2023,4250491,Jacob Logan,TE,SE Louisiana,,0.047,0.094,0.005,0.055,0.015,0.045,0.047,0.047
2023,4250679,Dominique Shoffner,QB,Charlotte,AAC,0.077,0.088,0.067,0.086,0.103,0.021,0.09,0.059
2023,4250679,Dominique Shoffner,QB,Charlotte,,0.077,0.088,0.067,0.086,0.103,0.021,0.09,0.059
2023,4250765,Brandon Porter,WR,Incarnate Word,,0.135,0.222,0.028,0.146,0.106,0.161,0.137,0.13
2023,4250927,Lyndon Rash,WR,Grambling,,0.06,0.116,0.004,0.062,0.055,0.052,0.056,0.067
2023,4251136,Spencer Curtis,WR,Nevada,MWC,0.053,0.11,0,0.055,0.055,0.049,0.05,0.059
2023,4251808,Josh Thompson,WR,Stephen F. Austin,,0.072,0.119,0.006,0.066,0.066,0.072,0.064,0.085
2023,4258412,Perry Carter,WR,Jacksonville State,CUSA,0.057,0.136,0.011,0.051,0.07,0.051,0.047,0.08
2023,4258419,Hunter Smith,RB,UL Monroe,SBC,0.135,0.022,0.246,0.168,0.168,0.046,0.153,0.103
2023,4259910,Isaiah Woullard,RB,UL Monroe,SBC,0.142,0.027,0.254,0.158,0.181,0.075,0.165,0.099
2023,4261911,Monterio Hunt,WR,Alcorn State,,0.083,0.143,0,0.073,0.123,0.048,0.078,0.095
2023,4360056,Ben Bryant,QB,Northwestern,B1G,0.533,0.865,0.133,0.464,0.558,0.625,0.446,0.705
2023,4360075,Ryan Montgomery,RB,Cincinnati,B12,0.112,0.049,0.163,0.112,0.131,0.098,0.103,0.134
2023,4360159,Andre Pegues,WR,Norfolk State,,0.044,0.124,0,0.054,0.032,0.048,0.039,0.053
2023,4360195,Peyton Sawyer,WR,Houston,B12,0.013,0.024,0,0.029,0,0,0.018,0
2023,4360204,Johnny Langan,TE,Rutgers,B1G,0.034,0.084,0,0.046,0.026,0.03,0.031,0.043
2023,4360205,David Bailey,RB,Texas A&M,SEC,0.058,0.006,0.106,0.076,0.052,0.032,0.066,0.039
2023,4360225,Jehlani Galloway,WR,Western Michigan,MAC,0.052,0.105,0,0.076,0.048,0.015,0.062,0.024
2023,4360230,Emory Jones,QB,Cincinnati,B12,0.531,0.895,0.263,0.477,0.497,0.684,0.484,0.636
2023,4360247,Dante Lang,TE,Florida,SEC,0.015,0.02,0,0,0,0,0.025,0
2023,4360271,Tanner Mordecai,QB,Wisconsin,B1G,0.561,0.914,0.213,0.497,0.568,0.687,0.496,0.739
2023,4360278,Jaylon Robinson,WR,TCU,B12,0.057,0.095,0.004,0.042,0.049,0.097,0.039,0.099
2023,4360282,Drake Stoops,WR,Oklahoma,B12,0.11,0.217,0.009,0.109,0.099,0.133,0.096,0.144
2023,4360379,Kenyon Sims,RB,Jacksonville State,CUSA,0.054,0,0.075,0.03,0.036,0.154,0.075,0
2023,4360382,D'Ante' Cox,WR,Southern Illinois,,0.067,0.13,0,0.058,0.057,0.108,0.055,0.095
2023,4360407,Jarett Garner,WR,East Carolina,AAC,0.073,0.143,0,0.095,0.05,0.077,0.118,0
2023,4360423,Michael Penix Jr.,QB,Washington,PAC,0.593,0.968,0.07,0.574,0.554,0.731,0.536,0.747
2023,4360425,Ronnie Walker Jr.,RB,Utah Tech,,0.179,0.009,0.482,0.244,0.158,0.086,0.236,0.064
2023,4360435,Jacolby Hewitt,WR,Alabama A&M,,0.061,0.128,0,0.05,0.068,0.085,0.053,0.073
2023,4360462,Geordon Porter,WR,UConn,Ind,0.047,0.082,0.015,0.036,0.052,0.066,0.044,0.053
2023,4360486,Nico Ragaini,WR,Iowa,B1G,0.063,0.133,0.007,0.054,0.055,0.079,0.049,0.092
2023,4360492,Samson Evans,RB,Eastern Michigan,MAC,0.207,0.044,0.367,0.227,0.162,0.225,0.249,0.124
2023,4360516,Tyrone Tracy Jr.,RB,Purdue,B1G,0.168,0.052,0.275,0.191,0.172,0.114,0.196,0.105
2023,4360564,TaMerik Williams,RB,North Dakota State,,0.142,0.021,0.212,0.195,0.116,0.062,0.17,0.072
2023,4360589,Dontae Smith,RB,Georgia Tech,ACC,0.163,0.039,0.264,0.182,0.137,0.164,0.188,0.1
2023,4360637,Jeshaun Jones,WR,Maryland,B1G,0.082,0.141,0.003,0.084,0.068,0.103,0.072,0.105
2023,4360649,Dimitri Stanley,WR,Iowa State,B12,0.041,0.072,0,0.025,0.052,0.06,0.022,0.069
2023,4360650,Blake Stenstrom,QB,Princeton,,0.58,0.885,0.178,0.502,0.585,0.722,0.475,0.767
2023,4360652,Deion Smith,RB,BYU,B12,0.064,0.038,0.098,0.052,0.077,0.08,0.061,0.069
2023,4360689,Tyler Shough,QB,Texas Tech,B12,0.512,0.68,0.305,0.515,0.515,0.55,0.479,0.591
2023,4360698,Joe Milton,QB,Tennessee,SEC,0.499,0.872,0.15,0.471,0.461,0.628,0.448,0.613
2023,4360707,I'Shawn Stewart,WR,Illinois State,,0.021,0.027,0.014,0.028,0.022,0,0.017,0.033
2023,4360799,Jordan Travis,QB,Florida State,ACC,0.549,0.895,0.176,0.452,0.552,0.764,0.484,0.697
2023,4360803,Marcus Riley,WR,Florida A&M,,0.076,0.126,0.023,0.103,0.056,0.049,0.083,0.061
2023,4360818,Tyler Harrell,WR,Miami,ACC,0.021,0.042,0,0.007,0.04,0,0.023,0.014
2023,4360823,Luke Shiflett,WR,Furman,,0.037,0.08,0,0.022,0.056,0.042,0.023,0.07
2023,4360846,Theo Day,QB,Northern Iowa,,0.492,0.884,0.098,0.414,0.475,0.678,0.426,0.635
2023,4360873,Chris Carter,TE,Tulane,AAC,0.031,0.068,0,0.019,0.046,0.041,0.021,0.052
2023,4360886,Terrence Horne,WR,Western Carolina,,0.047,0.074,0,0.065,0.037,0,0.062,0
2023,4360890,Jordan McCloud,QB,James Madison,SBC,0.572,0.958,0.175,0.538,0.57,0.66,0.532,0.671
2023,4360900,Jason Bean,QB,Kansas,B12,0.385,0.78,0.113,0.305,0.361,0.578,0.315,0.541
2023,4360930,Jyaire Shorter,WR,Auburn,SEC,0.013,0.029,0,0,0.037,0,0,0.056
2023,4360936,Zack Annexstad,QB,Illinois State,,0.556,0.92,0.127,0.587,0.416,0.716,0.53,0.63
2023,4360943,Bryce Williams,RB,Minnesota,B1G,0.157,0.041,0.236,0.137,0.146,0.175,0.173,0.12
2023,4360967,Brevyn Spann-Ford,TE,Minnesota,B1G,0.038,0.091,0,0.039,0.024,0.06,0.029,0.06
2023,4360978,David Martin-Robinson,TE,Temple,AAC,0.064,0.101,0.011,0.046,0.07,0.088,0.052,0.088
2023,4360993,Jordan Smith,TE,Temple,AAC,0.054,0.088,0,0.037,0.068,0.082,0.046,0.07
2023,4361025,Jack Tuttle,QB,Michigan,B1G,0.077,0.157,0.02,0.042,0.098,0.111,0.053,0.164
2023,4361027,Thomas Yassmin,TE,Utah,PAC,0.048,0.115,0,0.065,0.048,0.025,0.048,0.048
2023,4361059,Da'kendall James,WR,Towson,,0.083,0.162,0,0.082,0.117,0.042,0.089,0.07
2023,4361088,Colson Yankoff,RB,UCLA,PAC,0.029,0.009,0.046,0.039,0.03,0.01,0.039,0.006
2023,4361089,Marquis Spiker,WR,Portland State,,0.034,0.082,0.004,0.018,0.039,0.068,0.029,0.046
2023,4361091,Jacob Sirmon,QB,Northern Colorado,,0.538,0.899,0.126,0.52,0.475,0.622,0.53,0.551
2023,4361092,Austin Osborne,WR,Bowling Green,MAC,0.058,0.117,0.003,0.042,0.059,0.087,0.045,0.08
2023,4361095,Richard Newton,RB,Washington,PAC,0.034,0,0.074,0.04,0.022,0.04,0.043,0
2023,4361100,Jack Westover,TE,Washington,PAC,0.053,0.088,0.005,0.051,0.051,0.058,0.056,0.045
2023,4361112,Devin Culp,TE,Washington,PAC,0.029,0.049,0,0.028,0.021,0.041,0.024,0.04
2023,4361173,Andre Hunt,WR,Jackson State,,0.033,0.052,0.014,0.033,0.034,0.035,0.038,0.022
2023,4361222,Layne Hatcher,QB,Ball State,MAC,0.295,0.548,0.059,0.26,0.256,0.402,0.252,0.379
2023,4361263,Drake Anderson,RB,Akron,MAC,0.086,0.048,0.146,0.096,0.086,0.08,0.092,0.076
2023,4361278,Raymond Niro III,WR,Northwestern,B1G,0.023,0.05,0,0.017,0.022,0.036,0.022,0.025
2023,4361279,Charlie Mangieri,TE,Northwestern,B1G,0.024,0.038,0.007,0.034,0.009,0.014,0.032,0.008
2023,4361293,Thomas Pannunzio,WR,Central Michigan,MAC,0.031,0.055,0.01,0.035,0.021,0.032,0.026,0.039
2023,4361319,Erik Brooks,WR,Fresno State,MWC,0.081,0.133,0,0.072,0.079,0.09,0.081,0.081
2023,4361328,George Takacs,TE,Boston College,ACC,0.023,0.055,0,0.013,0.009,0.067,0.016,0.036
2023,4361329,Joey Gatewood,TE,Louisville,ACC,0.025,0.052,0.005,0.005,0.039,0.042,0.013,0.061
2023,4361333,Asa Martin,RB,Troy,SBC,0.046,0.03,0.063,0.056,0.047,0.031,0.044,0.05
2023,4361350,Brian Snead,RB,Arkansas State,SBC,0.071,0.008,0.142,0.075,0.081,0.04,0.06,0.09
2023,4361351,Jaelen Gill,WR,Fresno State,MWC,0.071,0.099,0.03,0.069,0.091,0.049,0.062,0.089
2023,4361369,L'Christian Smith,WR,Western Kentucky,CUSA,0.063,0.094,0.013,0.043,0.078,0.095,0.035,0.119
2023,4361397,Marcus Rogers,WR,Troy,SBC,0.014,0.025,0,0.017,0,0.029,0.012,0.016
2023,4361412,Daniel George,WR,Akron,MAC,0.094,0.157,0.004,0.105,0.083,0.093,0.082,0.116
2023,4361492,Amad Anderson Jr.,WR,Temple,AAC,0.077,0.126,0.008,0.064,0.079,0.105,0.084,0.064
2023,4361493,Jack Plummer,QB,Louisville,ACC,0.516,0.967,0.133,0.452,0.494,0.718,0.44,0.739
2023,4361497,Carson Baker,QB,Morgan State,,0.139,0.224,0.056,0.143,0.15,0.136,0.131,0.153
2023,4361527,Eddie Lewis,WR,South Carolina,SEC,0.05,0.095,0,0.067,0.03,0.049,0.069,0.014
2023,4361593,Cornell Hendrick Jr.,WR,Elon,,0.027,0.063,0,0.025,0.009,0.038,0.027,0.029
2023,4361598,Aaron Moore,WR,Norfolk State,,0.039,0.125,0,0.038,0.024,0.067,0.048,0.022
2023,4361601,Darius Savedge,WR,Rhode Island,,0.08,0.15,0,0.094,0.073,0.062,0.084,0.074
2023,4361604,Blake Watson,RB,Memphis,AAC,0.27,0.111,0.465,0.309,0.252,0.227,0.301,0.189
2023,4361607,Andrew Peasley,QB,Wyoming,MWC,0.498,0.917,0.201,0.475,0.395,0.752,0.469,0.568
2023,4361636,John Paddock,QB,Illinois,B1G,0.358,0.614,0.023,0.304,0.356,0.463,0.328,0.43
2023,4361653,Devin Leary,QB,Kentucky,SEC,0.564,0.99,0.066,0.441,0.576,0.833,0.469,0.745
2023,4361660,Trent Pennix,TE,NC State,ACC,0.03,0.058,0.006,0.035,0.035,0,0.035,0.021
2023,4361678,Jasiah Provillon,WR,Campbell,,0.016,0.032,0,0.011,0.032,0,0.022,0
2023,4361679,Devin Carter,WR,West Virginia,B12,0.051,0.142,0,0.025,0.049,0.116,0.028,0.104
2023,4361690,Sean Chambers,QB,Montana State,,0.248,0.372,0.181,0.225,0.251,0.292,0.246,0.254
2023,4361697,Gunner Gentry,WR,Wyoming,MWC,0.018,0.044,0,0.024,0.018,0,0.023,0
2023,4361714,Josiah Johnson,TE,Oklahoma State,B12,0.035,0.059,0.006,0.038,0.037,0.024,0.035,0.035
2023,4361735,Re-al Mitchell,QB,San Diego,,0.226,0.286,0.176,0.224,0.208,0.233,0.243,0.188
2023,4361736,Joseph Scates,WR,Memphis,AAC,0.046,0.084,0,0.044,0.041,0.061,0.046,0.047
2023,4361762,Sean Shaw Jr.,WR,Texas State,SBC,0.027,0.057,0,0.025,0.035,0.023,0.023,0.036
2023,4361804,Ygenio Booker,RB,UT Martin,,0.016,0.029,0,0.036,0,0,0.029,0
2023,4361825,Spencer Sanders,QB,Ole Miss,SEC,0.096,0.142,0.05,0.087,0.102,0.114,0.098,0.091
2023,4361837,Jahmyl Jeter,RB,Texas State,SBC,0.046,0.002,0.086,0.031,0.028,0.066,0.062,0.011
2023,4361862,Braden Cassity,FB,Oklahoma State,B12,0.013,0.025,0,0,0.021,0.03,0.005,0.033
2023,4361915,Sam Pinckney,WR,Coastal Carolina,SBC,0.103,0.209,0.002,0.066,0.118,0.163,0.078,0.159
2023,4361936,Anthony Queeley,WR,Georgia Southern,SBC,0.049,0.079,0,0.041,0.057,0.062,0.044,0.062
2023,4361945,Jarveon Howard,RB,Alcorn State,,0.247,0.071,0.453,0.31,0.214,0.17,0.287,0.158
2023,4361959,Quincy Patterson II,QB,Temple,AAC,0.183,0.192,0.179,0.173,0.178,0.198,0.175,0.199
2023,4361987,Darryle Simmons,WR,Marshall,SBC,0.055,0.109,0,0.052,0.043,0.068,0.049,0.067
2023,4361994,Sam Hartman,QB,Notre Dame,Ind,0.467,0.918,0.081,0.379,0.479,0.649,0.38,0.706
2023,4362073,Casey Thompson,QB,Florida Atlantic,AAC,0.429,0.67,0.103,0.356,0.492,0.524,0.359,0.557
2023,4362109,Al'Vonte Woodard,WR,Sam Houston,CUSA,0.067,0.115,0,0.046,0.06,0.115,0.049,0.103
2023,4362110,Malcolm Epps,TE,Pittsburgh,ACC,0.022,0.044,0,0.017,0.022,0.037,0.014,0.038
2023,4362127,Dante Black,RB,Richmond,,0.012,0,0.027,0.03,0,0,0.018,0
2023,4362140,Steven Krajewski,QB,Wagner,,0.373,0.649,0.138,0.326,0.368,0.45,0.327,0.45
2023,4362143,Heron Maurisseau,WR,New Hampshire,,0.028,0.033,0.022,0.033,0.036,0.013,0.028,0.029
2023,4362159,Alan Bowman,QB,Oklahoma State,B12,0.511,0.873,0.047,0.465,0.5,0.621,0.448,0.648
2023,4362188,Sterling Galban,WR,Jacksonville State,CUSA,0.024,0.041,0.014,0.014,0.04,0.022,0.017,0.04
2023,4362193,T.J. Banks,TE,Akron,MAC,0.042,0.072,0,0.063,0.036,0.009,0.055,0.017
2023,4362200,Randy Fields Jr.,WR,Charlotte,AAC,0.019,0.049,0,0.007,0.028,0.03,0.02,0.017
2023,4362200,Randy Fields Jr.,WR,Charlotte,,0.019,0.049,0,0.007,0.028,0.03,0.02,0.017
2023,4362204,Kwincy Hall,WR,Morgan State,,0.016,0.016,0.017,0.021,0.025,0,0.026,0
2023,4362211,Trey Lowe III,QB,Liberty,CUSA,0.069,0.095,0.059,0,0.043,0.182,0.056,0.111
2023,4362217,Mike O'Laughlin,TE,Houston,B12,0.021,0.038,0,0.012,0.032,0.027,0.016,0.032
2023,4362248,Anthony Torres,TE,Toledo,MAC,0.043,0.102,0,0.015,0.058,0.089,0.029,0.071
2023,4362260,Carter Bradley,QB,South Alabama,SBC,0.464,0.892,0.058,0.421,0.455,0.579,0.393,0.604
2023,4362293,Adam Beale,WR,Toledo,MAC,0.048,0.108,0,0.056,0.077,0,0.049,0.045
2023,4362297,Jalin Cooper,WR,Duquesne,,0.016,0.042,0,0,0,0,0,0.043
2023,4362308,Jerome Buckner,WR,East Texas A&M,,0.059,0.103,0.011,0.05,0.063,0.076,0.05,0.074
2023,4362310,Shane Hooks,WR,Auburn,SEC,0.046,0.099,0,0.039,0.051,0.045,0.041,0.057
2023,4362312,Tyler Walton,WR,Ohio,MAC,0.059,0.113,0.01,0.055,0.053,0.064,0.066,0.042
2023,4362313,O'Shann Allison,RB,Ohio,MAC,0.185,0.029,0.328,0.193,0.202,0.149,0.212,0.12
2023,4362364,Javaughn Williams,WR,Arkansas-Pine Bluff,,0.039,0.068,0,0.018,0.05,0.077,0.034,0.049
2023,4362365,Davis Brin,QB,Georgia Southern,SBC,0.644,0.962,0.133,0.561,0.681,0.77,0.588,0.775
2023,4362421,Alec Holler,TE,UCF,B12,0.041,0.097,0,0.033,0.041,0.058,0.035,0.055
2023,4362496,Lorenzo Lingard,RB,Akron,MAC,0.224,0.092,0.436,0.257,0.217,0.185,0.291,0.103
2023,4362499,Mark Pope,WR,Massachusetts,Ind,0.072,0.134,0.014,0.091,0.05,0.075,0.076,0.064
2023,4362501,Brian Hightower,WR,California,PAC,0.018,0.037,0,0.042,0,0,0.027,0
2023,4362503,Dee Wiggins,WR,Cincinnati,B12,0.042,0.092,0.003,0.039,0.051,0.038,0.043,0.039
2023,4362538,Juma Otoviano,RB,Rice,AAC,0.143,0.038,0.288,0.176,0.165,0.049,0.176,0.07
2023,4362541,Ari Broussard,RB,Rice,AAC,0.077,0.01,0.144,0.089,0.076,0.045,0.098,0.026
2023,4362555,August Pitre III,WR,Southern,,0.04,0.086,0,0.01,0.065,0.063,0.021,0.074
2023,4362569,Kobe Lewis,RB,Florida Atlantic,AAC,0.152,0.064,0.271,0.197,0.135,0.09,0.172,0.116
2023,4362603,Brenden Bates,TE,Kentucky,SEC,0.019,0.035,0,0.04,0,0,0.028,0
2023,4362617,Bryce Oliver,WR,Youngstown State,,0.092,0.196,0.005,0.083,0.102,0.103,0.077,0.129
2023,4362620,Kavosiey Smoke,RB,Colorado,PAC,0.014,0,0.043,0.034,0,0,0.021,0
2023,4362623,Keaton Upshaw,TE,Georgia Southern,SBC,0.028,0.044,0,0.03,0.035,0.016,0.034,0.015
2023,4362632,Chris Curry,RB,Utah,PAC,0.06,0,0.101,0.036,0.114,0.037,0.054,0.071
2023,4362664,JahMarae Sheread,WR,Florida A&M,,0.108,0.176,0.04,0.109,0.114,0.108,0.11,0.103
2023,4362723,Gunnar Watson,QB,Troy,SBC,0.515,0.958,0.059,0.421,0.53,0.684,0.425,0.699
2023,4362738,AJ Lewis,TE,Alabama State,,0.017,0.04,0,0,0.051,0,0.013,0.024
2023,4362741,Demontrez Brown,WR,Alabama State,,0.028,0.056,0,0,0.028,0.02,0.031,0.024
2023,4362751,Jalen Knox,WR,Ole Miss,SEC,0.027,0.024,0.031,0.054,0,0,0.036,0
2023,4362753,Dominic Gicinto,WR,UNLV,MWC,0.032,0.067,0,0.04,0.028,0.022,0.039,0.014
2023,4362757,Simi Bakare,RB,Bryant,,0.126,0.049,0.239,0.155,0.149,0.033,0.144,0.085
2023,4362770,Messiah Swinson,TE,Arizona State,PAC,0.018,0.032,0,0.027,0.019,0,0.023,0.009
2023,4362794,Cam Johnson,WR,Northwestern,B1G,0.072,0.138,0.002,0.045,0.1,0.079,0.053,0.108
2023,4362841,Deshaun Fenwick,RB,Oregon State,PAC,0.129,0.028,0.225,0.135,0.164,0.074,0.146,0.093
2023,4362852,Dakereon Joyner,RB,South Carolina,SEC,0.115,0.066,0.185,0.134,0.123,0.074,0.125,0.098
2023,4362894,Jalen Mayden,QB,San Diego State,MWC,0.559,0.986,0.261,0.454,0.619,0.68,0.467,0.769
2023,4362896,Tj McMahon,QB,Marshall,SBC,0.015,0.034,0,0.037,0,0,0.024,0
2023,4362983,Tykee Ogle-Kellogg,WR,UTSA,AAC,0.043,0.09,0,0.036,0.04,0.068,0.04,0.05
2023,4363030,Warren Thompson,WR,TCU,B12,0.033,0.061,0,0.031,0.026,0.041,0.032,0.034
2023,4363033,Anthony Grant,RB,Nebraska,B1G,0.161,0.025,0.248,0.213,0.161,0.058,0.201,0.081
2023,4363035,D'Marcus Adams,WR,Syracuse,ACC,0.015,0.033,0,0,0.024,0.033,0.011,0.024
2023,4363050,Gino Appleberry Jr.,RB,Chattanooga,,0.227,0.026,0.414,0.28,0.213,0.122,0.265,0.147
2023,4363059,Jay Gibson,TE,Chattanooga,,0.019,0.04,0,0.007,0.02,0.046,0.014,0.029
2023,4363117,Kaleb Carter,WR,Louisiana,SBC,0.025,0.055,0,0.032,0.026,0,0.022,0.03
2023,4363129,Pearse Migl,TE,Louisiana,SBC,0.02,0.036,0.004,0.009,0.041,0.011,0.021,0.016
2023,4363153,Tyre Shelton,RB,Louisiana Tech,CUSA,0.187,0.029,0.373,0.202,0.179,0.19,0.223,0.112
2023,4363410,Dylan Hopkins,QB,New Mexico,MWC,0.424,0.812,0.087,0.37,0.391,0.647,0.339,0.598
2023,4363528,Tanner Knue,WR,Eastern Michigan,MAC,0.118,0.246,0.003,0.111,0.117,0.138,0.103,0.15
2023,4363640,Jeremy Moussa,QB,Florida A&M,,0.479,0.878,0.069,0.459,0.423,0.617,0.439,0.562
2023,4364487,Ryan Rivera,TE,Louisiana Tech,CUSA,0.031,0.053,0.005,0.048,0.031,0,0.035,0.024
2023,4364536,Anthony Stell Jr.,WR,Eastern Washington,,0.058,0.113,0,0.053,0.063,0.072,0.049,0.076
2023,4364538,Freddie Roberson,WR,Mississippi State,SEC,0.04,0.081,0,0.014,0.075,0.043,0.025,0.066
2023,4365298,Jahquan Bloomfield,WR,Prairie View A&M,,0.038,0.082,0.012,0.043,0.022,0.044,0.04,0.034
